ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
240230_s_at	0.104	0.0753	1.790615	-5.760311	0.08443248	AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9	AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9	FALSE
1553447_at	1.78e-27	1.89e-29	14.028601	56.332576	0.98805069	AGBL1	ATP/GTP binding protein like 1	AGBL1	AGBL carboxypeptidase 1	FALSE
220390_at	2.8e-05	8.1e-06	4.616374	2.658271	0.56301629	AGBL2	ATP/GTP binding protein like 2	AGBL2	AGBL carboxypeptidase 2	FALSE
220649_at	1.1e-09	1.54e-10	6.857627	13.239711	0.13844837	AGBL3	ATP/GTP binding protein like 3	AGBL3	AGBL carboxypeptidase 3	FALSE
1553412_at	0.0269	0.0164	-2.425372	-4.457167	-0.09294146	AGBL4	ATP/GTP binding protein like 4	AGBL4	AGBL carboxypeptidase 4	FALSE
218480_at	1.34e-11	1.46e-12	-7.700019	17.819982	-0.62698486	AGBL5	ATP/GTP binding protein like 5	AGBL5	AGBL carboxypeptidase 5	FALSE
210081_at	2.78e-45	2.03e-49	21.876939	101.885757	4.57334718	AGER	advanced glycosylation end-product specific receptor	AGER	advanced glycosylation end-product specific receptor	FALSE
226561_at	8.03e-19	3.35e-20	10.63118	35.208095	0.91239459	AGFG1	ArfGAP with FG repeats 1	AGFG1	ArfGAP with FG repeats 1	FALSE
206820_at	6.62e-05	2.08e-05	-4.390112	1.754879	-0.18493367	AGFG2	ArfGAP with FG repeats 2	AGFG2	ArfGAP with FG repeats 2	FALSE
222661_at	1.88e-06	4.36e-07	5.275163	5.478691	0.31094951	AGGF1	angiogenic factor with G-patch and FHA domains 1	AGGF1	angiogenic factor with G-patch and FHA domains 1	FALSE
222132_s_at	3.84e-09	5.81e-10	-6.607998	11.935648	-0.40059963	AGK	acylglycerol kinase	AGK	acylglycerol kinase	FALSE
203566_s_at	0.85	0.822	-0.225968	-7.325285	-0.01946294	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	FALSE
221648_s_at	6.55e-16	3.98e-17	-9.481363	28.196031	-1.09716311	AGMAT	agmatinase	AGMAT	agmatinase (putative)	FALSE
222576_s_at	5.84e-05	1.81e-05	-4.423474	1.88588	-0.31162379	AGO1	argonaute 1, RISC catalytic component	AGO1	argonaute RISC component 1	FALSE
235782_at	1.05e-14	7.44e-16	8.996801	25.301281	0.82643428	AGO3	argonaute 3, RISC catalytic component	AGO3	argonaute RISC catalytic component 3	FALSE
227930_at	5.72e-17	3.04e-18	9.902228	30.742617	0.75783406	AGO4	argonaute 4, RISC catalytic component	AGO4	argonaute RISC component 4	FALSE
215535_s_at	0.0222	0.0133	-2.505399	-4.266848	-0.18044399	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	FALSE
210678_s_at	0.0362	0.023	2.296063	-4.752549	0.19781339	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2	FALSE
223183_at	1.06e-12	9.82e-14	8.170014	20.479319	0.65248038	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	FALSE
228667_at	1.86e-16	1.05e-17	9.699391	29.511913	1.01469587	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	FALSE
223740_at	9.44e-16	5.85e-17	9.417988	27.815	0.68687067	AGPAT4-IT1	AGPAT4 intronic transcript 1	AGPAT4-IT1	AGPAT4 intronic transcript 1	FALSE
218096_at	1.49e-07	2.86e-08	-5.845049	8.126901	-0.6342989	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	FALSE
225108_at	1.8e-13	1.51e-14	8.490464	22.328414	0.80082332	AGPS	alkylglycerone phosphate synthase	AGPS	alkylglycerone phosphate synthase	FALSE
209173_at	0.321	0.267	1.113855	-6.731552	0.34165617	AGR2	anterior gradient 2, protein disulphide isomerase family member	AGR2	anterior gradient 2, protein disulphide isomerase family member	FALSE
228241_at	1.85e-15	1.19e-16	9.300241	27.108924	3.17643539	AGR3	anterior gradient 3, protein disulphide isomerase family member	AGR3	anterior gradient 3, protein disulphide isomerase family member	FALSE
217410_at	0.0125	0.00697	-2.734376	-3.691012	-0.18983004	AGRN	agrin	AGRN	agrin	FALSE
207193_at	2.3e-07	4.56e-08	5.75014	7.673446	0.32505132	AGRP	agouti related neuropeptide	AGRP	agouti related neuropeptide	FALSE
202834_at	0.00301	0.00142	-3.249163	-2.231846	-0.76226854	AGT	angiotensinogen	AGT	angiotensinogen	FALSE
204499_at	4.33e-27	4.96e-29	13.873595	55.372436	0.97659945	AGTPBP1	ATP/GTP binding protein 1	AGTPBP1	ATP/GTP binding carboxypeptidase 1	FALSE
205357_s_at	1.82e-29	1.43e-31	14.814312	61.177005	2.61424564	AGTR1	angiotensin II receptor type 1	AGTR1	angiotensin II receptor type 1	FALSE
207294_at	1.58e-17	7.83e-19	10.122346	32.084543	2.10986012	AGTR2	angiotensin II receptor type 2	AGTR2	angiotensin II receptor type 2	FALSE
238135_at	0.000349	0.00013	3.92532	0.012172	0.20644092	AGTRAP	angiotensin II receptor associated protein	AGTRAP	angiotensin II receptor associated protein	FALSE
210326_at	5.36e-05	1.65e-05	-4.446363	1.976199	-0.18394192	AGXT	alanine-glyoxylate aminotransferase	AGXT	alanine--glyoxylate aminotransferase	FALSE
229229_at	0.0807	0.0564	-1.921962	-5.521228	-0.05579847	AGXT2	alanine--glyoxylate aminotransferase 2	AGXT2	alanine--glyoxylate aminotransferase 2	FALSE
214766_s_at	9.37e-10	1.3e-10	-6.888474	13.40267	-0.54808504	AHCTF1	AT-hook containing transcription factor 1	AHCTF1	AT-hook containing transcription factor 1	FALSE
200903_s_at	2.47e-20	8.32e-22	-11.222994	38.869757	-1.07696599	AHCY	adenosylhomocysteinase	AHCY	adenosylhomocysteinase	FALSE
200850_s_at	0.00688	0.00358	2.957994	-3.084693	0.18341613	AHCYL1	adenosylhomocysteinase like 1	AHCYL1	adenosylhomocysteinase like 1	FALSE
212814_at	4.46e-22	1.17e-23	11.902198	43.095628	1.6979161	AHCYL2	adenosylhomocysteinase like 2	AHCYL2	adenosylhomocysteinase like 2	FALSE
205002_at	0.005	0.0025	-3.072575	-2.757526	-0.2915853	AHDC1	AT-hook DNA binding motif containing 1	AHDC1	AT-hook DNA binding motif containing 1	FALSE
221569_at	4.39e-07	9.07e-08	5.607937	7.003104	0.58882565	AHI1	Abelson helper integration site 1	AHI1	Abelson helper integration site 1	FALSE
211986_at	9.61e-25	1.66e-26	12.94635	49.607249	1.52611664	AHNAK	AHNAK nucleoprotein	AHNAK	AHNAK nucleoprotein	FALSE
212992_at	4.99e-05	1.53e-05	-4.464832	2.049341	-1.19024229	AHNAK2	AHNAK nucleoprotein 2	AHNAK2	AHNAK nucleoprotein 2	FALSE
202820_at	6.22e-09	9.72e-10	6.510227	11.432247	0.79924979	AHR	aryl hydrocarbon receptor	AHR	aryl hydrocarbon receptor	FALSE
229354_at	7.38e-07	1.59e-07	5.490073	6.455952	0.75396427	AHRR	aryl-hydrocarbon receptor repressor	PDCD6-AHRR	PDCD6-AHRR readthrough (NMD candidate)	FALSE
201491_at	1.37e-09	1.95e-10	-6.813164	13.005511	-0.48915899	AHSA1	activator of Hsp90 ATPase activity 1	AHSA1	activator of HSP90 ATPase activity 1	FALSE
212980_at	1.04e-08	1.68e-09	6.405146	10.896006	0.75155623	AHSA2	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)	USP34	ubiquitin specific peptidase 34	FALSE
210929_s_at	0.0079	0.00418	-2.907222	-3.226115	-0.38619473	AHSG	alpha 2-HS glycoprotein	AHSG	alpha 2-HS glycoprotein	FALSE
219672_at	0.0746	0.0517	1.960678	-5.447674	0.09148718	AHSP	alpha hemoglobin stabilizing protein	AHSP	alpha hemoglobin stabilizing protein	FALSE
224499_s_at	0.205	0.161	-1.409084	-6.362089	-0.07556029	AICDA	activation-induced cytidine deaminase	AICDA	activation induced cytidine deaminase	FALSE
226801_s_at	0.0449	0.0292	2.201099	-4.959839	0.1122077	AIDA	axin interactor, dorsalization associated	AIDA	axin interactor, dorsalization associated	FALSE
209901_x_at	8.44e-10	1.17e-10	6.909028	13.511466	0.96638437	AIF1	allograft inflammatory factor 1	AIF1	allograft inflammatory factor 1	FALSE
223075_s_at	4.99e-08	8.89e-09	6.079603	9.267638	0.93068456	AIF1L	allograft inflammatory factor 1 like	AIF1L	allograft inflammatory factor 1 like	FALSE
205512_s_at	2.05e-07	4.03e-08	-5.775512	7.794199	-0.46487064	AIFM1	apoptosis inducing factor, mitochondria associated 1	AIFM1	apoptosis inducing factor mitochondria associated 1	FALSE
224461_s_at	4.8e-10	6.43e-11	-7.01875	14.095136	-0.68519791	AIFM2	apoptosis inducing factor, mitochondria associated 2	AIFM2	apoptosis inducing factor mitochondria associated 2	FALSE
244084_at	0.0026	0.0012	-3.298967	-2.078945	-0.19598007	AIFM3	apoptosis inducing factor, mitochondria associated 3	AIFM3	apoptosis inducing factor mitochondria associated 3	FALSE
232810_at	0.0398	0.0256	-2.254447	-4.8444	-0.16745911	AIG1	androgen induced 1	AIG1	androgen induced 1	FALSE
212543_at	0.000803	0.000326	3.675335	-0.859071	0.61843095	AIM1	absent in melanoma 1	CRYBG1	crystallin beta-gamma domain containing 1	FALSE
220289_s_at	3.98e-06	9.76e-07	-5.099128	4.698513	-0.52772879	AIM1L	absent in melanoma 1-like	CRYBG2	crystallin beta-gamma domain containing 2	FALSE
206513_at	1.48e-09	2.12e-10	-6.797911	12.925355	-1.50389619	AIM2	absent in melanoma 2	AIM2	absent in melanoma 2	FALSE
227605_at	4.9e-13	4.36e-14	8.309389	21.280218	0.89793006	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1	FALSE
202138_x_at	1.22e-18	5.23e-20	-10.559283	34.765147	-0.85388977	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2	FALSE
201781_s_at	0.756	0.715	-0.365822	-7.283831	-0.03219968	AIP	aryl hydrocarbon receptor interacting protein	AIP	aryl hydrocarbon receptor interacting protein	FALSE
235731_at	0.00821	0.00436	-2.89291	-3.265582	-0.10957892	AIPL1	aryl hydrocarbon receptor interacting protein like 1	AIPL1	aryl hydrocarbon receptor interacting protein like 1	FALSE
208090_s_at	0.195	0.152	-1.440814	-6.317354	-0.05998811	AIRE	autoimmune regulator	AIRE	autoimmune regulator	FALSE
215789_s_at	0.0843	0.0593	-1.900042	-5.56225	-0.08674719	AJAP1	adherens junctions associated protein 1	AJAP1	adherens junctions associated protein 1	FALSE
225807_at	0.0133	0.00745	2.711584	-3.750386	0.29039641	AJUBA	ajuba LIM protein	AJUBA	ajuba LIM protein	FALSE
202587_s_at	4.51e-30	3.09e-32	15.062283	62.696898	1.68237607	AK1	adenylate kinase 1	AK1	adenylate kinase 1	FALSE
208967_s_at	6.08e-23	1.4e-24	-12.240357	45.204278	-0.88858338	AK2	adenylate kinase 2	AK2	adenylate kinase 2	FALSE
224655_at	4.22e-05	1.27e-05	4.509344	2.226584	0.33367927	AK3	adenylate kinase 3	AK3	adenylate kinase 3	FALSE
222862_s_at	0.00424	0.00208	-3.130979	-2.586526	-0.15805989	AK5	adenylate kinase 5	AK5	adenylate kinase 5	FALSE
203893_at	0.0584	0.0393	2.078763	-5.214732	0.13759092	AK6	adenylate kinase 6	AK6	adenylate kinase 6	FALSE
202168_at	6.61e-05	2.08e-05	-4.39035	1.75581	-0.27710277	AK6///TAF9	adenylate kinase 6///TATA-box binding protein associated factor 9	TAF9	TATA-box binding protein associated factor 9	FALSE
1553734_at	2.05e-06	4.79e-07	5.254945	5.38814	0.60716288	AK7	adenylate kinase 7	AK7	adenylate kinase 7	FALSE
1557666_s_at	0.000201	7.04e-05	-4.084516	0.59145	-0.18005929	AK8	adenylate kinase 8	AK8	adenylate kinase 8	FALSE
239828_at	6.25e-13	5.63e-14	8.265425	21.027015	0.58873646	AK9	adenylate kinase 9	AK9	adenylate kinase 9	FALSE
243506_at	0.0704	0.0484	-1.989429	-5.392149	-0.15504233	AKAIN1	A kinase (PRKA) anchor inhibitor 1	AKAIN1	A-kinase anchor inhibitor 1	FALSE
210625_s_at	0.00118	0.000499	-3.556079	-1.257746	-0.35670011	AKAP1	A-kinase anchoring protein 1	AKAP1	A-kinase anchoring protein 1	FALSE
236007_at	0.209	0.164	1.398304	-6.377068	0.13943491	AKAP10	A-kinase anchoring protein 10	AKAP10	A-kinase anchoring protein 10	FALSE
203156_at	1.87e-08	3.12e-09	6.285013	10.289199	0.52725596	AKAP11	A-kinase anchoring protein 11	AKAP11	A-kinase anchoring protein 11	FALSE
227529_s_at	2.26e-22	5.68e-24	12.017748	43.815971	2.09480829	AKAP12	A-kinase anchoring protein 12	AKAP12	A-kinase anchoring protein 12	FALSE
221718_s_at	1.02e-31	5.14e-34	15.729576	66.761788	1.33839282	AKAP13	A-kinase anchoring protein 13	AKAP13	A-kinase anchoring protein 13	FALSE
237281_at	1.88e-06	4.36e-07	5.275282	5.479224	1.01526246	AKAP14	A-kinase anchoring protein 14	AKAP14	A-kinase anchoring protein 14	FALSE
210269_s_at	0.00569	0.00289	3.026747	-2.889707	0.22675503	AKAP17A	A-kinase anchoring protein 17A	AKAP17A	A-kinase anchoring protein 17A	FALSE
207344_at	0.0946	0.0674	-1.84157	-5.669483	-0.08031443	AKAP3	A-kinase anchoring protein 3	AKAP3	A-kinase anchoring protein 3	FALSE
207019_s_at	0.00693	0.00361	-2.955207	-3.092513	-0.08790133	AKAP4	A-kinase anchoring protein 4	AKAP4	A-kinase anchoring protein 4	FALSE
230846_at	0.000153	5.21e-05	4.1612	0.877115	0.27452373	AKAP5	A-kinase anchoring protein 5	AKAP5	A-kinase anchoring protein 5	FALSE
217669_s_at	0.00754	0.00397	-2.924282	-3.17884	-0.08990149	AKAP6	A-kinase anchoring protein 6	AKAP6	A-kinase anchoring protein 6	FALSE
205771_s_at	2.05e-15	1.33e-16	9.283028	27.005916	0.99268883	AKAP7	A-kinase anchoring protein 7	AKAP7	A-kinase anchoring protein 7	FALSE
203848_at	1.01e-10	1.23e-11	7.320271	15.723109	0.40220326	AKAP8	A-kinase anchoring protein 8	AKAP8	A-kinase anchoring protein 8	FALSE
218064_s_at	0.000303	0.000111	-3.966568	0.160464	-0.30828309	AKAP8L	A-kinase anchoring protein 8 like	AKAP8L	A-kinase anchoring protein 8 like	FALSE
210962_s_at	0.000349	0.00013	3.925274	0.012008	0.29238256	AKAP9	A-kinase anchoring protein 9	AKAP9	A-kinase anchoring protein 9	FALSE
219953_s_at	0.00108	0.000454	-3.582821	-1.169318	-0.23034392	AKIP1	A-kinase interacting protein 1	AKIP1	A-kinase interacting protein 1	FALSE
222458_s_at	0.142	0.106	-1.626094	-6.036829	-0.27042525	AKIRIN1	akirin 1	AKIRIN1	akirin 1	FALSE
223144_s_at	0.000174	6e-05	4.125375	0.743129	0.33014848	AKIRIN2	akirin 2	AKIRIN2	akirin 2	FALSE
225701_at	2.06e-13	1.73e-14	8.466578	22.189667	0.94884867	AKNA	AT-hook transcription factor	AKNA	AT-hook transcription factor	FALSE
1558834_s_at	0.114	0.0831	1.744339	-5.84068	0.04649627	AKNAD1	AKNA domain containing 1	AKNAD1	AKNA domain containing 1	FALSE
241978_at	4.9e-09	7.53e-10	-6.558938	11.682516	-0.24153638	AKR1A1	aldo-keto reductase family 1 member A1	AKR1A1	aldo-keto reductase family 1 member A1	TRUE
201272_at	0.321	0.267	1.113821	-6.731589	0.11943786	AKR1B1	aldo-keto reductase family 1 member B	AKR1B1	aldo-keto reductase family 1 member B	FALSE
206561_s_at	5.17e-12	5.28e-13	-7.878076	18.819596	-3.28945989	AKR1B10	aldo-keto reductase family 1 member B10	AKR1B10	aldo-keto reductase family 1 member B10	FALSE
217626_at	2.48e-08	4.24e-09	-6.225582	9.991531	-1.90582447	AKR1C1	aldo-keto reductase family 1 member C1	AKR1C1	aldo-keto reductase family 1 member C1	FALSE
209160_at	0.148	0.111	-1.602692	-6.074073	-0.52878694	AKR1C3	aldo-keto reductase family 1, member C3	AKR1C3	aldo-keto reductase family 1 member C3	FALSE
210558_at	0.000389	0.000146	-3.893247	-0.102258	-0.24734941	AKR1C4	aldo-keto reductase family 1, member C4	AKR1C4	aldo-keto reductase family 1 member C4	FALSE
224070_at	0.0497	0.0328	-2.154256	-5.059062	-0.06239575	AKR1C6P	aldo-keto reductase family 1 member C6, pseudogene	AKR1C6P	aldo-keto reductase family 1 member C6, pseudogene	FALSE
207102_at	0.147	0.11	-1.606494	-6.068057	-0.02940198	AKR1D1	aldo-keto reductase family 1, member D1	AKR1D1	aldo-keto reductase family 1 member D1	FALSE
1559982_s_at	0.00434	0.00213	-3.123202	-2.60946	-0.2193925	AKR1E2	aldo-keto reductase family 1 member E2	AKR1E2	aldo-keto reductase family 1 member E2	FALSE
214259_s_at	0.0138	0.00779	-2.695944	-3.790871	-0.21710945	AKR7A2	aldo-keto reductase family 7 member A2	AKR7A2	aldo-keto reductase family 7 member A2	FALSE
206469_x_at	2.76e-05	7.98e-06	-4.619856	2.672445	-0.47772989	AKR7A3	aldo-keto reductase family 7 member A3	AKR7A3	aldo-keto reductase family 7 member A3	FALSE
207163_s_at	0.00639	0.0033	2.984695	-3.009442	0.23670161	AKT1	AKT serine/threonine kinase 1	AKT1	AKT serine/threonine kinase 1	FALSE
224982_at	4.31e-08	7.61e-09	-6.110458	9.419768	-0.60777947	AKT1S1	AKT1 substrate 1	AKT1S1	AKT1 substrate 1	FALSE
225471_s_at	1.53e-05	4.21e-06	-4.76939	3.288707	-0.32828598	AKT2	AKT serine/threonine kinase 2	AKT2	AKT serine/threonine kinase 2	FALSE
212609_s_at	6.24e-10	8.48e-11	6.967935	13.824226	0.7913382	AKT3	AKT serine/threonine kinase 3	AKT3	AKT serine/threonine kinase 3	FALSE
223894_s_at	8.2e-05	2.63e-05	4.332566	1.530738	0.4464104	AKTIP	AKT interacting protein	AKTIP	AKT interacting protein	FALSE
218489_s_at	1.01e-16	5.5e-18	-9.805536	30.155205	-0.58629855	ALAD	aminolevulinate dehydratase	ALAD	aminolevulinate dehydratase	FALSE
205633_s_at	7.86e-18	3.75e-19	10.241725	32.814848	0.7802021	ALAS1	5'-aminolevulinate synthase 1	ALAS1	5'-aminolevulinate synthase 1	FALSE
211560_s_at	0.000282	0.000103	3.986928	0.234128	0.35736136	ALAS2	5'-aminolevulinate synthase 2	ALAS2	5'-aminolevulinate synthase 2	FALSE
211298_s_at	0.11	0.0795	-1.765182	-5.804732	-0.16904638	ALB	albumin	ALB	albumin	FALSE
201952_at	5.47e-05	1.69e-05	4.440596	1.953409	0.7484687	ALCAM	activated leukocyte cell adhesion molecule	ALCAM	activated leukocyte cell adhesion molecule	FALSE
227592_at	0.202	0.158	-1.419673	-6.347268	-0.10465367	ALDH16A1	aldehyde dehydrogenase 16 family member A1	ALDH16A1	aldehyde dehydrogenase 16 family member A1	FALSE
222416_at	1.04e-24	1.81e-26	-12.932478	49.520798	-1.07721326	ALDH18A1	aldehyde dehydrogenase 18 family member A1	ALDH18A1	aldehyde dehydrogenase 18 family member A1	FALSE
212224_at	1.95e-06	4.54e-07	5.266488	5.439809	1.16707707	ALDH1A1	aldehyde dehydrogenase 1 family member A1	ALDH1A1	aldehyde dehydrogenase 1 family member A1	FALSE
203180_at	0.099	0.071	1.81783	-5.712104	0.32644436	ALDH1A3	aldehyde dehydrogenase 1 family member A3	ALDH1A3	aldehyde dehydrogenase 1 family member A3	FALSE
209645_s_at	0.000722	0.00029	-3.707391	-0.75002	-0.27090051	ALDH1B1	aldehyde dehydrogenase 1 family member B1	ALDH1B1	aldehyde dehydrogenase 1 family member B1	FALSE
215798_at	0.0312	0.0194	-2.362462	-4.602753	-0.11117619	ALDH1L1	aldehyde dehydrogenase 1 family member L1	ALDH1L1	aldehyde dehydrogenase 1 family member L1	FALSE
1559766_at	0.0337	0.0212	-2.327897	-4.681228	-0.0736551	ALDH1L1-AS2	ALDH1L1 antisense RNA 2	ALDH1L1-AS2	ALDH1L1 antisense RNA 2	FALSE
231202_at	3.98e-05	1.19e-05	-4.524561	2.287485	-0.66280378	ALDH1L2	aldehyde dehydrogenase 1 family member L2	ALDH1L2	aldehyde dehydrogenase 1 family member L2	FALSE
201425_at	5.92e-24	1.16e-25	12.63603	47.672428	1.51727656	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	ALDH2	aldehyde dehydrogenase 2 family member	FALSE
205623_at	0.0677	0.0463	-2.008198	-5.355488	-0.59201908	ALDH3A1	aldehyde dehydrogenase 3 family member A1	ALDH3A1	aldehyde dehydrogenase 3 family member A1	FALSE
202054_s_at	3.5e-05	1.03e-05	4.558985	2.42584	0.5718282	ALDH3A2	aldehyde dehydrogenase 3 family member A2	ALDH3A2	aldehyde dehydrogenase 3 family member A2	FALSE
205640_at	1.18e-20	3.76e-22	11.349842	39.657515	1.58630858	ALDH3B1	aldehyde dehydrogenase 3 family member B1	ALDH3B1	aldehyde dehydrogenase 3 family member B1	FALSE
204942_s_at	2.26e-09	3.31e-10	-6.714497	12.488754	-0.86489864	ALDH3B2	aldehyde dehydrogenase 3 family member B2	ALDH3B2	aldehyde dehydrogenase 3 family member B2	FALSE
203722_at	0.00231	0.00105	-3.338562	-1.955945	-0.24981287	ALDH4A1	aldehyde dehydrogenase 4 family member A1	ALDH4A1	aldehyde dehydrogenase 4 family member A1	FALSE
203608_at	0.00447	0.0022	3.113089	-2.639208	0.39036423	ALDH5A1	aldehyde dehydrogenase 5 family member A1	ALDH5A1	aldehyde dehydrogenase 5 family member A1	FALSE
221589_s_at	7.49e-07	1.62e-07	5.486665	6.44025	0.64241728	ALDH6A1	aldehyde dehydrogenase 6 family member A1	ALDH6A1	aldehyde dehydrogenase 6 family member A1	FALSE
208950_s_at	0.137	0.102	1.644825	-6.006642	0.23616317	ALDH7A1	aldehyde dehydrogenase 7 family member A1	ALDH7A1	aldehyde dehydrogenase 7 family member A1	FALSE
220148_at	0.0834	0.0586	1.905479	-5.552117	0.12712228	ALDH8A1	aldehyde dehydrogenase 8 family member A1	ALDH8A1	aldehyde dehydrogenase 8 family member A1	FALSE
201612_at	0.0202	0.0119	2.545082	-4.170361	0.16189914	ALDH9A1	aldehyde dehydrogenase 9 family member A1	ALDH9A1	aldehyde dehydrogenase 9 family member A1	FALSE
238996_x_at	3.36e-15	2.24e-16	-9.196391	26.488275	-0.92776936	ALDOA	aldolase, fructose-bisphosphate A	ALDOA	aldolase, fructose-bisphosphate A	FALSE
211617_at	0.00365	0.00176	-3.183182	-2.431281	-0.11374899	ALDOAP2	aldolase, fructose-bisphosphate A pseudogene 2	ALDOAP2	ALDOA pseudogene 2	FALSE
204705_x_at	0.000397	0.00015	-3.887037	-0.124324	-0.24425449	ALDOB	aldolase, fructose-bisphosphate B	ALDOB	aldolase, fructose-bisphosphate B	FALSE
202022_at	1.9e-07	3.71e-08	-5.792326	7.874411	-0.79547453	ALDOC	aldolase, fructose-bisphosphate C	ALDOC	aldolase, fructose-bisphosphate C	FALSE
223355_at	3.84e-06	9.39e-07	-5.107595	4.735611	-0.32231975	ALG1	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase	ALG1	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase	FALSE
1552306_at	1.2e-09	1.69e-10	-6.839711	13.14524	-0.61230203	ALG10	ALG10, alpha-1,2-glucosyltransferase	ALG10	ALG10 alpha-1,2-glucosyltransferase	FALSE
238475_at	9.69e-05	3.17e-05	-4.286461	1.352833	-0.23471825	ALG10B///ALG10	ALG10B, alpha-1,2-glucosyltransferase///ALG10, alpha-1,2-glucosyltransferase	ALG10B	ALG10 alpha-1,2-glucosyltransferase B	FALSE
203614_at	1.63e-06	3.75e-07	5.307513	5.624078	0.37089862	ALG11///UTP14C	ALG11, alpha-1,2-mannosyltransferase///UTP14, small subunit processome component homolog C (S. cerevisiae)	UTP14C	UTP14C small subunit processome component	FALSE
218444_at	0.155	0.117	-1.57694	-6.114452	-0.08514322	ALG12	ALG12, alpha-1,6-mannosyltransferase	ALG12	ALG12 alpha-1,6-mannosyltransferase	FALSE
205583_s_at	0.00583	0.00297	3.01779	-2.915334	0.30358738	ALG13	ALG13, UDP-N-acetylglucosaminyltransferase subunit	ALG13	ALG13 UDP-N-acetylglucosaminyltransferase subunit	FALSE
228871_at	0.0137	0.0077	-2.699858	-3.780758	-0.10829457	ALG14	ALG14, UDP-N-acetylglucosaminyltransferase subunit	ALG14	ALG14 UDP-N-acetylglucosaminyltransferase subunit	FALSE
225621_at	0.000224	7.95e-05	4.053176	0.475935	0.28206219	ALG2	ALG2, alpha-1,3/1,6-mannosyltransferase	ALG2	ALG2 alpha-1,3/1,6-mannosyltransferase	FALSE
207396_s_at	5.61e-20	1.98e-21	-11.084555	38.011037	-0.90190601	ALG3	ALG3, alpha-1,3- mannosyltransferase	ALG3	ALG3 alpha-1,3- mannosyltransferase	FALSE
1560733_at	0.0115	0.00634	-2.767038	-3.605136	-0.05916159	ALG5	ALG5, dolichyl-phosphate beta-glucosyltransferase	ALG5	ALG5 dolichyl-phosphate beta-glucosyltransferase	FALSE
219649_at	4.54e-10	6.07e-11	-7.029282	14.151416	-0.58850776	ALG6	ALG6, alpha-1,3-glucosyltransferase	ALG6	ALG6 alpha-1,3-glucosyltransferase	FALSE
203545_at	6.95e-14	5.5e-15	-8.661071	23.323519	-0.64405183	ALG8	ALG8, alpha-1,3-glucosyltransferase	ALG8	ALG8 alpha-1,3-glucosyltransferase	FALSE
228817_at	0.509	0.451	0.755232	-7.06554	0.07956001	ALG9	ALG9, alpha-1,2-mannosyltransferase	ALG9	ALG9 alpha-1,2-mannosyltransferase	FALSE
208211_s_at	0.000481	0.000185	-3.830349	-0.324414	-0.14489666	ALK	anaplastic lymphoma receptor tyrosine kinase	ALK	ALK receptor tyrosine kinase	FALSE
236721_at	0.00241	0.0011	-3.324742	-1.999019	-0.14652738	ALKBH1	alkB homolog 1, histone H2A dioxygenase	ALKBH1	alkB homolog 1, histone H2A dioxygenase	FALSE
225625_at	2.5e-07	4.98e-08	-5.731896	7.586831	-0.53279768	ALKBH2	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase	ALKBH2	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase	FALSE
226127_at	0.342	0.286	1.070372	-6.778789	0.08818816	ALKBH3	alkB homolog 3, alpha-ketoglutaratedependent dioxygenase	ALKBH3	alkB homolog 3, alpha-ketoglutarate dependent dioxygenase	FALSE
1557565_a_at	0.0121	0.00672	-2.747032	-3.657846	-0.08186602	ALKBH3-AS1	ALKBH3 antisense RNA 1	ALKBH3-AS1	ALKBH3 antisense RNA 1	FALSE
222228_s_at	1.51e-10	1.89e-11	-7.24192	15.296792	-0.34504575	ALKBH4	alkB homolog 4, lysine demethylase	ALKBH4	alkB homolog 4, lysine demethylase	FALSE
228034_x_at	0.000116	3.85e-05	-4.237762	1.166555	-0.18120896	ALKBH5	alkB homolog 5, RNA demethylase	ALKBH5	alkB homolog 5, RNA demethylase	FALSE
