Updated.gene.symbol	logFC	P.Value
DOCK2	1.22482806	8.65e-14
DOCK3	-0.22946132	0.00328
DOCK4	1.84827763	6.02e-36
DOCK4-AS1	-0.01511833	0.484
DOCK5	0.92523344	1.29e-07
DOCK6	0.6554653	1.36e-13
DOCK7	-0.3010115	4.25e-05
DOCK8	1.61193068	9.86e-18
DOCK9	1.56001763	8.27e-23
DOCK9-DT	0.15855347	0.007
DOHH	-0.18463974	1.34e-07
DOK1	0.29250214	1.63e-06
DOK2	1.22291287	3.2e-25
DOK3	1.10549068	5.95e-15
DOK4	0.9664807	1.41e-13
DOK5	-0.46425908	0.000871
DOK6	0.64082816	1.84e-05
DOK7	0.39586451	1.08e-07
DOLK	0.08605433	0.146
DOLPP1	-0.42898205	6.22e-14
DONSON	-1.41712083	6.27e-25
DOP1A	0.41553981	4.51e-12
DOP1B	-0.24136959	0.038
DOT1L	0.4466897	1.41e-07
DPAGT1	-0.39285919	3.67e-08
DPCD	-0.39453395	0.000234
MUCL3	0.56035918	0.000255
DPEP1	-0.25959316	0.000289
DPEP2	1.99103692	2.68e-38
DPEP3	-0.12465371	0.142
DPF1	-0.27532931	3.69e-09
DPF2	-0.22967518	9.12e-05
DPF3	-0.1316544	0.000292
DPH2	-0.58217191	1.48e-17
DPH3	1.11078278	3.77e-24
DPH3P1	-0.10010823	0.00759
DPH5	-0.3839924	1.01e-08
DPH6	-0.50322607	6.31e-09
DPH6-DT	0.00828655	0.848
DPH7	-0.25381725	1.16e-05
DPM1	-0.27726619	7.41e-07
DPM2	-0.50076703	3.31e-10
DPM3	-0.20234872	0.0148
DPP10	-0.46506822	0.00252
DPP10-AS1	-0.53811437	5.65e-05
DPP10-AS3	-0.03583212	0.131
DPP3	-0.65459878	2.76e-14
DPP4	1.0295874	9.95e-06
DPP6	0.4553121	0.00124
DPP7	0.30626654	0.00222
DPP8	0.71603125	1.14e-20
DPP9	-0.18184824	0.00199
DPPA2	-0.16569417	0.0317
DPPA4	-0.1207895	0.000363
DPPA5	-0.03552204	0.308
DPT	1.35436974	9.95e-12
DPY19L1	-0.9044128	9.6e-11
DPY19L1P1	-0.14974368	0.00348
DPY19L2	-0.17056794	0.0735
DPY19L2P2	-0.19153146	0.12
DPY19L2P3	-0.06919197	0.0061
DPY19L2P4	-0.1077423	0.000509
DPY19L3	0.31389603	0.00323
DPY19L4	-0.57629956	2.15e-09
DPY30	-0.7541864	5.78e-22
MEMO1	-0.6673671	3.69e-16
DPYD	1.2256099	6.13e-14
DPYS	0.14102568	0.00468
DPYSL2	1.72830502	3.49e-27
DPYSL3	-0.80828738	4.93e-06
DPYSL4	-0.57356535	2.34e-05
DPYSL5	-0.33952374	0.000359
DQX1	-0.44866205	1.82e-09
DR1	0.76217417	8.2e-14
DRAIC	-0.88112794	0.000209
DRAM1	1.90745526	2.52e-26
DRAM2	0.42617608	4.38e-06
DRAP1	-0.31995436	3.96e-06
DRAXIN	-0.2199629	2.98e-06
DRC1	0.38228948	0.000147
DRC3	0.69703106	6.47e-11
DRC7	0.16279115	0.00731
DRD1	0.05714273	0.193
DRD2	-0.21121302	5.15e-08
DRD3	-0.05281387	0.0308
DRD4	-0.10283196	0.0181
DRD5	-0.13141119	0.0271
DRG1	-0.3681123	8.5e-10
DRG2	-0.17168335	0.000397
DRICH1	-0.07096631	0.0399
DROSHA	-0.69681153	8.67e-15
DRP2	-0.18259044	0.000307
DSC1	-0.16677259	0.00445
DSC2	-0.9982112	3.53e-08
DSC3	-1.70166662	1.02e-07
DSCAM	-0.28635445	1.44e-05
DSCAM-AS1	-0.59297372	0.00276
DSCAML1	-0.1526067	0.000157
DSCC1	-1.58513248	1.75e-21
DSCR10	-0.15404354	2.84e-06
VPS26C	0.46523328	1.51e-13
DSCR4	-0.07198095	0.0312
DSCR8	-0.58445232	0.000843
DSCR9	-0.26045136	3.27e-09
DSE	0.54164983	8.75e-05
DSEL	1.04047189	1.7e-09
DSERG1	1.00408178	2.57e-16
DSG1	-0.20317576	6.22e-05
DSG2	-1.86442008	9.46e-17
DSG2-AS1	-0.26351446	6.44e-05
DSG3	-2.06343812	3.06e-08
DSG4	-0.01204283	0.672
DSN1	-0.70061385	3.7e-10
DSP	-2.7038363	2.63e-29
DSPP	-0.06462968	0.197
DST	-2.60121758	1.61e-11
DSTN	0.97836835	2.05e-33
DSTNP2	0.23811743	1.02e-05
DSTYK	0.48035149	2.77e-07
DTD1	-0.34516815	5.82e-05
DTD2	-0.27791967	0.00167
DTHD1	0.13579583	0.00121
DTL	-2.2229117	1.17e-21
DTNA	0.7168214	4.51e-06
DTNB	-0.28010804	2.81e-05
DTNBP1	0.37269081	1.99e-09
DTWD1	0.52487978	3.96e-12
DTWD2	-0.1024749	0.00317
DTX1	-0.05271802	0.461
DTX2P1-UPK3BP1-PMS2P11	-0.62540701	6.13e-19
DTX3	-0.23714077	3.97e-05
DTX3L	0.195156	0.0647
DTX4	0.88734958	5.69e-10
DTYMK	-1.28137508	5.49e-28
DUBR	0.39864703	0.00254
DUOX1	2.86998348	1.85e-39
DUOX2	-0.15621203	0.226
DUOXA1	1.56104912	2.75e-29
DUOXA2	-0.16856484	0.0103
DUS1L	-0.5394292	1.56e-12
DUS2	-0.08412541	0.048
DUS3L	-0.23708524	0.00185
DUS4L	-0.97675821	3.31e-19
DUSP1	1.71777723	3.41e-27
DUSP10	-0.47773019	3.38e-06
DUSP11	-0.41782381	1.54e-10
DUSP12	-0.41678567	9.84e-11
DUSP13B	-0.42692143	1.29e-05
DUSP14	-0.08132518	0.453
DUSP15	-0.21974475	1.41e-05
DUSP16	0.59890554	3.08e-11
DUSP18	0.53490938	6.64e-15
DUSP19	0.18120931	0.000155
DUSP2	0.19875256	0.153
DUSP21	-0.11422891	0.000745
DUSP23	-0.20417479	0.0429
DUSP26	0.10856334	0.247
STYXL2	0.04807503	0.525
DUSP28	-0.08613184	0.187
DUSP3	0.67026564	2.85e-18
DUSP4	-0.88578033	1.46e-05
DUSP5	0.4800396	0.00407
DUSP5P1	-0.14144933	0.0149
DUSP6	1.26636772	4.19e-13
DUSP7	0.60120099	1.29e-07
DUSP9	-0.58675558	8.53e-11
DUT	-0.39074924	1.39e-09
DUX1	-0.1684571	0.00279
DUX3	-0.0395836	0.303
DUX4L1	-0.12049541	0.033
DUX4L8	-0.1804642	1.78e-06
DUXAP10	-3.09684053	1.68e-25
DVL1	-0.08053001	0.327
DVL2	-0.47684809	1.82e-13
DVL3	-0.75147988	5.89e-11
DXO	-0.2290277	0.000528
DYDC1	0.16452724	0.0011
DYDC2	0.3071281	0.000423
DYM	-0.27413903	0.000155
DYNC1H1	-0.3711482	0.000118
DYNC1I1	-1.10522443	2.94e-08
DYNC1I2	1.170153	1.32e-19
DYNC1LI1	0.42036989	7.06e-08
DYNC1LI2	0.36905042	6.05e-10
DYNC2H1	0.60297488	7.81e-07
DYNC2LI1	0.58253313	6.78e-09
DYNLL1	-0.22746316	4.71e-05
DYNLL2	-0.24067208	0.00119
DYNLRB1	-0.15351152	0.000357
DYNLRB2	1.72608264	1.26e-10
DYNLT1	-0.19723902	0.000346
DYNLT3	0.18292864	0.0484
DYRK1A	0.46335692	2.7e-16
DYRK1B	-0.17961613	0.000757
DYRK2	-0.66381581	9.59e-10
DYRK3	0.39873745	1.8e-05
DYRK4	0.04192953	0.561
DYSF	0.71317183	2.8e-13
DNAAF4	1.04321657	2.81e-13
CCPG1	0.78783133	9.55e-10
DZANK1	-0.14589014	2.7e-05
DZIP1	0.44963783	0.000146
DZIP1L	0.18205749	0.015
DZIP3	0.40884036	0.000108
Dbpht2	-0.04909138	0.0466
E2F1	-0.53356896	1.62e-10
E2F2	-0.78064058	1.22e-16
E2F3	-0.77554058	6.42e-09
E2F4	-0.23306113	1.66e-07
E2F5	-0.58434979	6.78e-06
E2F6	-0.60195565	1.33e-13
E2F7	-1.79492386	9.57e-18
E2F8	-1.80280579	5.02e-22
E4F1	-0.08615099	0.115
EAF1	0.18002305	0.0156
EAF2	-0.40987498	0.0073
EAPP	-0.00542103	0.943
EARS2	-0.65696213	3.92e-16
EBAG9	0.25295784	0.000156
EBF1	1.12997005	1.08e-15
EBF2	0.24516983	0.000427
EBF3	-0.25913543	0.00106
EBF4	-0.0957799	0.1
EBI3	-0.04131892	0.607
EBLN2	0.21194474	0.006
EBLN3P	-0.39752099	2.17e-07
EBP	-0.18548185	0.0236
EBPL	-0.12317634	0.142
ECD	-0.15193621	0.0104
ECE1	-0.29416121	1.21e-06
ECE2	-1.41660295	1.29e-26
ECEL1	-0.31985877	4.49e-05
ECH1	-0.11051988	0.0606
ECHDC1	0.95195551	5.39e-20
ECHDC2	0.72029097	2.14e-10
ECHDC3	0.84860822	6.15e-09
ECHS1	-0.23345849	2.01e-05
ECI1	-0.286211	0.000188
ECI2	0.30468014	0.00412
ECM1	-0.22066256	0.133
ECM2	1.6233856	2.57e-19
RNASE2CP	0.01671967	0.559
ECSCR	1.99236355	8.42e-40
ECSIT	-0.21091811	0.00421
ECT2	-2.3193358	4.68e-29
EDA	0.11260352	0.0737
EDA2R	-0.18061682	9.37e-05
EDAR	-0.14532505	0.0199
EDARADD	-0.22032646	1.5e-05
EDC3	-0.45623633	2.77e-09
EDC4	0.05646622	0.34
EDDM3A	-0.04659359	0.0264
EDDM3B	-0.02907987	0.175
EDEM1	0.68190495	6.54e-12
EDEM2	0.041758	0.599
EDEM3	-0.38613287	0.000185
EDF1	-0.11758694	0.0225
EDIL3	0.93221344	4.17e-10
EDN1	2.15817368	1.89e-19
EDN2	-0.49729282	2.76e-06
EDN3	-0.1656812	0.00328
EDNRA	1.40111077	5.72e-18
EDNRB	3.73970219	5.81e-41
EDNRB-AS1	-0.06724313	0.0446
EDRF1	-0.31573961	0.000655
EEA1	0.6309037	2.56e-14
EED	-0.55520417	3.35e-11
EEF1A1	1.26508709	1.76e-20
EEF1A2	-0.96748171	1.21e-07
EEF1AKMT1	0.23314619	1.5e-05
EEF1D	-0.16423342	0.193
EEF1E1	-0.75262493	1.88e-12
BLOC1S5	-0.5300338	3.64e-08
EEF2	-0.03274005	0.531
EEF2KMT	-0.17876864	0.00103
EEFSEC	-0.18301622	0.00437
EEPD1	0.14451524	0.0969
CLXN	0.92034386	1.19e-08
EFCAB10	0.00497112	0.84
EFCAB11	-1.17086537	1.16e-19
EFCAB12	0.11787725	0.0442
EFCAB13	-0.17208959	0.000331
EFCAB14	0.76346903	5.77e-22
EFCAB2	0.16661374	0.188
EFCAB5	-0.05887342	0.0422
EFCAB6	0.14348617	0.00178
EFCAB7	0.1569142	0.17
EFCC1	0.98727991	7.83e-27
EFEMP1	2.40697742	6.38e-24
EFEMP2	0.69775431	7.71e-10
EFHB	0.96982417	6.19e-10
EFHC1	0.3135223	0.0218
EFHC2	0.33035264	0.0501
EFHD1	0.35809347	0.0487
EFHD2	0.44220932	1.27e-05
EFL1	-0.15169809	0.0298
EFNA1	0.23694263	0.0637
EFNA2	-0.60045003	2.52e-06
EFNA3	-0.7792288	2.44e-25
EFNA4	-1.21268643	7.49e-22
EFNA5	-0.23786488	0.0643
EFNB1	0.20513476	0.00248
EFNB2	1.07073956	1.02e-12
EFNB3	-0.51693704	9.83e-05
EFR3A	-0.29392737	2.14e-05
EFR3B	0.62776117	7.98e-09
EFS	-0.51107942	1.23e-05
EFTUD2	-0.44547846	9.64e-12
EGF	-0.34550874	0.00464
EGFEM1P	0.37311127	0.0015
EGFL6	0.80272124	2.22e-05
EGFL7	1.11431403	3.63e-20
PPT2	-0.21712474	0.00152
EGFLAM	-0.30452673	0.000316
EGFLAM-AS2	-0.12171315	6.85e-05
EGFLAM-AS4	-0.04905777	0.0378
EGFR	-0.46132208	0.0103
EGLN1	-0.8202034	6.49e-18
EGLN3	-2.19457934	8.19e-23
EGOT	-0.1480152	0.0878
EGR1	1.19849048	2.86e-11
EGR2	1.21891805	2.99e-13
EGR3	1.28070383	4.61e-12
EGR4	-0.2432233	0.00404
EHBP1	-0.64321944	7.88e-06
EHBP1L1	0.39686568	9.81e-05
EHD1	1.05031886	4.04e-25
EHD2	1.22270027	1.62e-19
EHD3	0.13205767	0.0601
EHD4	0.96719135	4.98e-18
EHF	-0.68769039	0.000317
EHHADH	-0.42729287	0.000527
EHMT1	-0.24264486	0.00132
EHMT1-IT1	-0.10625175	0.00408
EHMT2	-0.69935328	1.06e-15
EI24	-0.33226365	0.000241
EID1	0.4081758	5.14e-05
EID2	-0.08262227	0.339
EID2B	-0.06121469	0.604
EID3	0.21785388	0.065
EIF1	1.68215861	6.83e-37
EIF1AD	-0.36111783	1.29e-06
EIF1AX	-0.69867281	3.17e-12
EIF1AY	1.22863405	9.67e-05
EIF1B	0.43507053	1.77e-09
EIF1B-AS1	-0.15465737	0.0022
EIF2A	-0.26839659	8.08e-06
EIF2AK1	-0.74473318	6.15e-22
EIF2AK2	-0.23369907	3.39e-05
EIF2AK3	-0.09365807	0.172
EIF2AK4	0.17243606	0.0361
EIF2B1	-0.24791883	1.51e-06
EIF2B2	-0.41919768	1.21e-10
EIF2B3	-0.23225908	0.000168
EIF2B4	-0.24381826	8.46e-06
EIF2B5	-0.50303933	7.69e-08
EIF2D	-0.03597524	0.544
EIF2S1	-0.61789638	9.07e-13
EIF2S2	-0.42892204	4.17e-10
EIF2S3	-0.55056533	0.00382
EIF3A	0.54482104	1.17e-09
EIF3B	-0.73920184	4.58e-15
EIF3C	-0.57804317	2.77e-08
EIF3D	-0.18173612	0.00076
EIF3E	-0.33688525	5.43e-05
EIF3F	1.07940744	2.96e-19
EIF3G	-0.0349844	0.59
EIF3H	0.74073625	1.64e-07
EIF3I	-0.39675159	7.05e-10
EIF3J	-0.4135858	3.52e-09
EIF3J-DT	0.27522768	0.000626
EIF3K	-0.26976223	1.36e-07
EIF3L	0.15423164	0.00152
EIF3M	1.16733781	1.35e-25
EIF4A3	-0.46869886	1.06e-10
EIF4B	-0.50410168	3.39e-09
EIF4E	0.30421886	0.000109
EIF4E2	1.05332847	2.32e-26
EIF4E3	1.13128985	7.56e-25
EIF4EBP1	-1.53039108	3.34e-22
EIF4EBP2	0.99979597	6.87e-27
EIF4ENIF1	0.14829346	0.0181
EIF4G1	-0.73515526	2.73e-08
EIF4G2	-0.15494877	7.46e-05
EIF4G3	-0.54540648	1.1e-11
EIF4H	-0.05450225	0.241
EIF5	1.33336253	4.33e-28
EIF5A	-0.92966424	0.000613
EIF5A2	-0.54027918	0.000541
EIF5B	-0.35345842	0.000616
EIF6	-0.69350339	2.1e-18
ELAC1	0.34948357	1.43e-11
ELAC2	-0.17450869	6.57e-08
ELANE	0.08225925	0.0393
ELAVL1	-0.5776201	2.76e-11
ELAVL2	-0.75732898	6.64e-05
ELAVL3	-0.56749274	0.00436
ELAVL4	-0.4605532	0.000505
ELF1	0.54380098	1.34e-09
ELF2	0.3408868	4.93e-08
ELF3	0.90613565	5.17e-05
ELF4	0.17167631	0.0571
ELF5	1.57859054	3.97e-11
ELFN1	-0.18644841	5.74e-05
ELFN1-AS1	-0.20011783	7.6e-05
ELFN2	0.09844579	0.303
ELK1	-0.35581199	4.24e-09
ELK2AP	-0.28005289	2.28e-09
ELK3	0.70491484	2.98e-09
ELK4	-0.33175662	5.24e-06
ELL	-0.15543383	0.0184
ELL2	0.79454505	8.84e-07
ELL3	-0.41217334	1.19e-05
ELMO1	0.94229557	7.86e-09
ELMO2	0.25246462	5.87e-05
ELMO3	-0.42774915	0.000358
ELMOD2	-0.71707315	1.77e-11
ELMOD3	-0.18437362	0.000542
MIDEAS	0.53592578	2.21e-14
ELN	1.16573776	1.83e-12
ELOF1	-0.18100061	0.00116
ELOVL2	-0.8777421	2.96e-09
ELOVL2-AS1	-0.10375881	0.00931
ELOVL3	0.03081482	0.357
ELOVL4	-1.04146293	1.84e-10
ELOVL5	0.5653904	2.95e-11
ELOVL6	-0.97729732	3.7e-08
ELOVL7	0.24569538	0.129
ELP2	0.75250386	5.38e-11
ELP3	0.41208826	1.06e-05
ELP4	-0.03996144	0.595
ELP5	-0.31278008	0.0351
ELP6	-0.19750923	0.000158
ELSPBP1	-0.10927873	0.00378
EMB	0.49907738	0.00333
EMC1	-0.64757774	3.26e-14
EMC10	-0.27184371	0.000259
EMC2	-0.16513105	0.0332
EMC3	0.60590412	5.94e-14
EMC3-AS1	-0.6380444	1.29e-12
EMC4	-0.07027733	0.259
EMC6	-0.33113563	2.25e-09
EMC7	0.10328593	0.0705
EMC8	-0.50964589	6.02e-15
EMC9	-0.80836179	2.71e-19
EMCN	3.37444986	1.92e-43
EMD	-0.24942875	0.000469
EME1	-0.96301842	7.35e-11
EME2	-0.21522005	2.39e-06
EMG1	-0.54133375	4.29e-09
EMID1	0.20435643	0.00506
EMILIN1	-0.06239016	0.651
EMILIN2	0.94551399	2.52e-14
EMILIN3	-0.34621659	3.44e-05
EML1	1.60520985	8.22e-21
EML2	-0.24654955	2.87e-05
EML2-AS1	-0.17870655	0.000623
EML3	0.20479952	0.00186
EML4	0.85618661	2.84e-13
EML5	0.17256799	0.00495
EML6	-0.49118863	4.49e-05
EMP1	2.24961619	9.94e-33
EMP2	2.61127035	1.55e-35
EMP3	1.06292099	1.45e-12
EMSY	-0.16453163	0.0246
EMX1	-0.21673337	0.000741
EMX2	-0.19550811	0.118
EMX2OS	-0.20383874	0.0077
EN1	-0.41860759	0.00706
EN2	-0.21226094	0.00108
ENAH	0.94537259	9.01e-13
ENAM	-0.05757776	0.248
ENC1	-1.03424261	5.06e-11
ENDOD1	0.44583773	0.000237
ENDOG	-0.11550968	0.175
ENDOU	0.06423826	0.0556
ENDOV	-0.19630919	4.3e-05
ENG	1.56708418	1.35e-28
ENGASE	-0.15635595	0.000177
ENHO	-0.14716386	0.0178
ENKD1	0.59984465	2.65e-11
ENKUR	0.3929856	4.93e-05
ENO1	-1.23526502	1.42e-08
ENO1-AS1	-0.10645606	0.000811
ENO2	-0.98622262	2.57e-11
ENO3	-0.68437551	1.96e-06
ENOPH1	-0.47634764	2.46e-11
ENOSF1	0.55644688	1.59e-07
ENOX1	-0.20091598	0.0243
ENOX2	-0.31742979	3.43e-05
ENPEP	0.70141816	6.75e-06
ENPP1	-0.18199241	0.143
ENPP2	0.78416991	8.5e-05
ENPP3	-0.12440154	1.88e-05
ENPP4	1.48273648	2.32e-18
ENPP5	0.89234291	4.53e-06
ENPP6	0.13100273	8.78e-06
ENPP7	-0.14494391	0.00444
ENSA	-0.44619727	0.000347
ENTHD1	-0.10889381	0.000321
ENTPD1	0.96351811	3.64e-15
ENTPD1-AS1	-0.17491345	0.00588
ENTPD2	-0.39079111	1.66e-07
ENTPD3	-0.27475184	0.11
ENTPD3-AS1	0.06175562	0.00888
ENTPD4	-0.32164765	8.71e-05
ENTPD5	-0.54740733	2e-10
ENTPD6	-0.44645279	5.38e-09
ENTPD7	-0.59771856	5.2e-13
ENY2	0.83112116	3.07e-15
EOGT	1.37728337	5.35e-22
EOMES	0.21980253	0.114
EP300	0.23148751	0.00501
EP300-AS1	2.32413224	6.5e-31
EP400	-0.34769686	0.0043
EP400P1	-0.32188199	2.18e-05
EPAS1	2.05399449	1.22e-31
EPB41	-0.18047864	1.73e-07
EPB41L1	0.23320249	0.00392
EPB41L2	1.15465365	6.69e-23
EPB41L3	1.07866415	4.11e-08
EPB41L4A	1.35039704	1.48e-18
EPB41L4A-AS1	0.56452992	2.58e-17
EPB41L4A-DT	0.49987984	4.97e-13
EPB41L4B	-0.44115539	0.00262
EPB41L5	1.79184585	3.42e-19
EPB42	-0.01412014	0.709
EPC1	0.52984244	5.97e-09
EPC2	0.03651134	0.627
EPCAM	-0.60599682	0.000347
EPDR1	1.13963438	7.84e-09
EPG5	0.52594795	4.29e-07
EPHA1	-0.40221777	1.57e-05
EPHA1-AS1	0.08325757	0.174
EPHA10	-0.39747113	1.6e-09
EPHA2	0.71138835	1.47e-05
EPHA3	0.5671877	0.000614
EPHA4	-0.40526765	0.000507
EPHA5	-0.08350847	0.00293
EPHA5-AS1	-0.04298566	0.246
EPHA6	-0.10409739	5.38e-05
EPHA7	-0.97657096	8.28e-06
EPHA8	-0.22955413	7.51e-07
EPHB1	-0.82788463	6.2e-06
EPHB2	-0.83466667	7.77e-15
EPHB3	-0.89497426	1.02e-14
EPHB4	-0.19113145	0.000221
EPHB6	0.13415637	0.163
EPHX1	0.60316187	0.000255
EPHX2	0.65668219	2.68e-06
EPHX3	-0.67017838	2.4e-05
EPHX4	-0.66999521	1.22e-06
EPM2A	0.64039053	5e-16
EPM2AIP1	0.50416105	6.54e-09
EPN1	-0.1953204	0.000206
EPN2-AS1	-0.0850394	0.00327
EPN2	0.41235259	3.47e-09
EPN3	-1.36771393	8.69e-18
EPO	-0.15764206	0.00192
EPOR	0.30791414	4.18e-06
EPPIN	0.18545864	0.00917
EPPK1	-0.38926911	3.93e-05
EPRS1	-1.26724257	2e-23
EPS15	0.95184813	3.71e-29
EPS15L1	-0.28497962	1.31e-06
EPS8	0.4446283	0.000115
EPS8L1	-0.36529051	0.000881
EPS8L2	0.55238676	1.45e-06
EPS8L3	-0.5079166	0.00108
EPSTI1	0.74158488	3.02e-07
SELENOI	-1.81561853	1.66e-25
EPX	-0.09869901	0.00288
EPYC	-0.44821525	0.000156
EQTN	0.04480187	0.0136
ERAL1	-0.5444418	7.93e-11
ERAP1	0.86879188	1.7e-07
ERAP2	0.80480634	0.00892
ERBB2	0.156019	0.261
ERBB3	0.21456095	0.279
ERBB4	1.86223451	6.7e-30
ERBIN	0.2306437	0.000141
ERC1	-0.32639726	1.5e-07
ERC2	-0.55904626	2.41e-10
ERC2-IT1	-0.1573033	1.49e-05
ERCC1	0.76586205	1.28e-16
ERCC2	-0.29969457	3.51e-12
ERCC3	-0.22091603	0.000268
ERCC4	-0.11146565	0.0116
ERCC5	0.37928367	6.08e-07
ERCC6	-0.1993691	0.000407
PGBD3	-0.04593729	0.532
ERCC6L	-1.00665406	2.59e-21
ERCC6L2	0.64883392	1.52e-14
ERCC8	-0.56719433	2.68e-09
EREG	0.97333554	9.39e-05
ERF	-0.30569247	5e-07
ERG	2.21039704	1.99e-34
ERGIC1	0.27550361	0.0161
ERGIC2	-0.68957446	8.47e-14
ERGIC3	-0.55399977	9.03e-12
ERH	-0.41877872	1.11e-11
ERI1	0.16430522	0.0595
ERI2	-0.51895775	2.09e-07
ERI3	-0.47589419	1.77e-07
ERICH1	0.64113602	2.69e-16
ERICH3	1.08868097	6.05e-07
ERICH3-AS1	-0.05752756	0.0553
ERICH4	-0.09136581	0.000744
ERICH5	-0.73290138	7.02e-05
ERICH6	-0.04256702	0.143
ERLEC1	-0.136696	0.137
ERLIN1	-0.40413999	0.00986
ERLIN2	-0.21331811	0.0708
ERMAP	0.48240064	3.02e-10
ERMARD	0.22579272	0.000104
ERMN	0.01031959	0.861
ERMP1	-0.34311903	0.00125
ERN1	0.55571877	2.24e-07
ERN2	-0.24657696	1.21e-05
ERO1A	-2.00338354	3.48e-23
ERO1B	-0.83886374	5.81e-08
ERP27	1.18811272	5.84e-08
ERP29	-0.00836209	0.902
ERP44	1.03731129	5.94e-23
ERRFI1	-0.03520797	0.854
ERV3-1	-0.27600014	1.42e-08
ERV3-2	0.60044877	1.11e-07
ERV9-1	-0.3344314	1.71e-07
ERVFH21-1	0.08880617	0.000435
ERVFRD-1	0.20605008	4.49e-05
ERVH-1	-0.26229052	3.13e-06
ERVH-3	-0.09399148	0.000997
ERVH-4	-0.14089268	0.007
ERVH-6	-0.34335895	2.24e-06
ERVH48-1	-0.25170209	0.00273
ERVK13-1	0.56982801	6.21e-09
ERVK3-1	-0.17764589	0.058
ERVK3-2	-0.03834034	0.181
ERVMER34-1	-1.06627933	1.46e-08
ERVMER61-1	0.01059635	0.503
ERVV-1	-0.08530298	0.00166
ERVW-1	0.04458697	0.212
ESAM	2.15171056	2.3e-36
ESCO1	-0.57412419	3.27e-08
ESCO2	-0.47967322	1.52e-17
ESD	0.83119714	3.72e-20
ESF1	-0.50597049	1.12e-05
ESM1	-0.14483011	0.279
ESPL1	-1.43564649	8.52e-25
ESPN	-0.55944752	5.52e-12
ESPNL	-0.27272817	3.48e-07
ESR1	1.02574617	2.38e-08
ESR2	-0.12304381	0.000417
ESRP1	-1.42280686	3.08e-15
ESRRA	-0.23293231	1.1e-06
ESRRB	-0.10073148	0.00824
ESRRG	-0.51447267	0.000947
ESX1	-0.10364354	3.64e-05
ESYT1	0.4998232	3.37e-15
ESYT2	0.72354368	7.52e-12
ESYT3	1.12797179	1.45e-23
ETAA1	-0.24211364	0.0026
ETF1	0.67841062	1.66e-23
ETFA	-0.36929215	8.87e-08
ETFB	-0.13224214	0.262
ETFBKMT	0.21930753	5.39e-08
ETFDH	0.38968588	6.92e-07
ETHE1	0.26163147	0.0103
ETNK1	-0.79409224	1.86e-11
ETNK2	-0.60212491	3.3e-15
ETNPPL	-0.34744711	0.00286
ETS1	1.0585775	2.41e-19
ETS2	1.57519299	3.78e-23
ETV1	1.75925567	5.78e-20
ETV2	-0.16881507	0.000709
ETV3	0.43230785	2.71e-10
ETV4	-0.89286401	7.99e-18
ETV5	0.59430666	0.000361
ETV6	-0.49205119	5.61e-08
ETV7	-0.1777744	0.015
EVA1A	1.24790069	1.69e-11
EVA1B	-0.21631261	0.000253
EVA1C	1.26644416	2.97e-12
EVC	0.52781876	4.51e-08
EVC2	0.22053935	0.00055
EVI2A	0.88206962	4.02e-07
EVI2B	1.32267976	2.67e-11
EVI5	0.81182986	2.14e-21
EVI5L	-0.13929304	0.0218
EVL	0.85831397	6.95e-14
EVPL	0.02471624	0.805
EVPLL	0.0131406	0.771
EVX1	-0.06127658	0.331
EWSAT1	-0.0563	0.149
EWSR1	-0.16959589	0.0301
EXD1	0.04786826	0.0337
EXD2	-0.22410877	0.000325
EXD3	-0.23675051	3.88e-05
EXO1	-1.81625062	5.55e-27
EXO5	-0.29483675	6.08e-05
EXOC1	0.11214853	0.172
EXOC2	0.1536136	0.0275
EXOC3	0.18512686	0.00633
EXOC3-AS1	-0.17333061	0.0156
EXOC3L1	-0.143493	1.15e-05
EXOC3L2	-0.25321092	9.55e-07
EXOC3L4	-0.1921831	1.39e-05
EXOC4	-0.22203376	0.0226
EXOC5	-0.41396866	0.0391
EXOC6	0.49678406	3.57e-11
EXOC6B	-0.11953948	0.00508
EXOC7	0.34322341	1.56e-07
EXOC8	0.2800491	1.63e-05
EXOG	0.10631983	0.129
EXOSC1	-0.40553226	7.13e-10
EXOSC10	-0.09231533	0.0147
EXOSC2	-0.44728795	1.54e-07
EXOSC3	-0.83638615	1.38e-14
EXOSC4	-0.77040684	5.35e-16
EXOSC5	-0.99652199	2.07e-21
EXOSC6	0.28811637	0.000123
EXOSC7	-0.20070735	0.00252
CLEC3B	3.59385616	7.92e-40
EXOSC8	-0.25388478	0.000697
EXOSC9	-0.0225712	0.661
EXPH5	1.4446179	5.49e-13
EXT1	0.93788347	1.98e-13
EXT2	0.18176193	0.00666
EXTL1	-0.16000374	0.000198
EXTL2	0.06383428	0.504
EXTL3	-0.35912825	1.7e-09
EXTL3-AS1	-0.05629794	0.0606
EYA1	-0.27770477	0.0356
EYA2	-1.23198477	2.52e-08
EYA3	-0.18292309	1.16e-05
EYA4	0.73707567	5.19e-05
EYS	-0.05470821	0.0231
EZH1	0.61440409	1.52e-21
EZH2	-2.20888285	2.99e-25
EZR	0.66497074	9.27e-08
F10	0.70996383	7.12e-17
F11	0.74245921	1.14e-24
F11-AS1	-0.09568335	0.000352
F11R	-0.60349159	3.33e-07
F12	-1.54346213	3.36e-24
F13A1	1.15390793	4.02e-09
F13B	-0.0203928	0.325
F2	-0.33290115	0.000333
F2R	0.165758	0.153
